theoretical_quantile,sample_quantile
-0.804994,-0.385771
-0.803192,-0.384488
-0.801393,-0.382790
-0.799596,-0.381183
-0.797802,-0.380119
-0.796011,-0.379061
-0.794222,-0.378084
-0.792435,-0.376963
-0.790651,-0.375404
-0.788870,-0.373346
-0.787091,-0.372325
-0.785315,-0.370300
-0.783541,-0.369296
-0.781770,-0.369296
-0.780001,-0.368297
-0.778234,-0.367303
-0.776470,-0.366315
-0.774708,-0.364842
-0.772949,-0.363382
-0.771192,-0.361452
-0.769438,-0.360495
-0.767685,-0.359068
-0.765936,-0.358056
-0.764188,-0.356950
-0.762443,-0.355783
-0.760700,-0.354302
-0.758960,-0.353473
-0.757221,-0.352102
-0.755485,-0.351556
-0.753752,-0.349989
-0.752020,-0.348495
-0.750291,-0.347383
-0.748564,-0.346058
-0.746840,-0.345399
-0.745117,-0.344961
-0.743397,-0.344089
-0.741679,-0.342788
-0.739963,-0.341498
-0.738249,-0.340217
-0.736538,-0.339453
-0.734829,-0.338524
-0.733121,-0.337056
-0.731416,-0.334569
-0.729713,-0.333953
-0.728012,-0.331915
-0.726314,-0.330705
-0.724617,-0.330063
-0.722922,-0.329104
-0.721230,-0.328151
-0.719540,-0.326732
-0.717851,-0.326144
-0.716165,-0.324394
-0.714481,-0.324007
-0.712798,-0.323237
-0.711118,-0.322089
-0.709440,-0.320948
-0.707763,-0.319816
-0.706089,-0.318691
-0.704417,-0.317574
-0.702747,-0.316687
-0.701078,-0.315364
-0.699412,-0.314271
-0.697747,-0.313184
-0.696085,-0.311748
-0.694424,-0.310324
-0.692765,-0.308913
-0.691109,-0.307655
-0.689454,-0.306821
-0.687801,-0.305579
-0.686149,-0.304757
-0.684500,-0.302720
-0.682853,-0.301912
-0.681207,-0.301110
-0.679563,-0.300710
-0.677922,-0.299715
-0.676281,-0.298234
-0.674643,-0.297499
-0.673007,-0.296768
-0.671372,-0.295477
-0.669739,-0.293308
-0.668108,-0.292549
-0.666479,-0.291670
-0.664851,-0.291045
-0.663226,-0.289648
-0.661602,-0.288816
-0.659979,-0.287959
-0.658359,-0.286985
-0.656740,-0.286440
-0.655123,-0.285177
-0.653508,-0.284639
-0.651894,-0.283746
-0.650282,-0.283037
-0.648672,-0.281686
-0.647063,-0.279885
-0.645456,-0.278507
-0.643851,-0.277369
-0.642247,-0.276803
-0.640645,-0.276127
-0.639045,-0.275678
-0.637446,-0.275120
-0.635849,-0.274167
-0.634254,-0.272906
-0.632660,-0.271813
-0.631068,-0.271813
-0.629477,-0.270189
-0.627888,-0.269867
-0.626300,-0.268585
-0.624715,-0.268186
-0.623130,-0.266999
-0.621548,-0.265821
-0.619966,-0.264913
-0.618387,-0.263370
-0.616809,-0.262351
-0.615232,-0.261844
-0.613657,-0.260837
-0.612083,-0.260236
-0.610511,-0.259341
-0.608941,-0.258846
-0.607372,-0.257861
-0.605804,-0.256398
-0.604238,-0.254952
-0.602674,-0.254234
-0.601111,-0.253521
-0.599549,-0.252812
-0.597989,-0.252107
-0.596430,-0.251056
-0.594873,-0.250708
-0.593317,-0.250245
-0.591763,-0.249324
-0.590210,-0.248866
-0.588659,-0.248410
-0.587109,-0.247616
-0.585560,-0.246602
-0.584013,-0.245931
-0.582467,-0.245263
-0.580922,-0.244378
-0.579379,-0.243500
-0.577837,-0.242627
-0.576297,-0.241977
-0.574758,-0.241589
-0.573220,-0.240688
-0.571684,-0.239200
-0.570149,-0.238778
-0.568616,-0.237522
-0.567083,-0.236692
-0.565553,-0.236279
-0.564023,-0.235662
-0.562495,-0.235048
-0.560968,-0.234641
-0.559442,-0.233831
-0.557918,-0.233226
-0.556395,-0.232625
-0.554873,-0.231772
-0.553352,-0.231195
-0.551833,-0.230017
-0.550315,-0.229373
-0.548799,-0.229082
-0.547283,-0.227925
-0.545769,-0.227351
-0.544256,-0.226779
-0.542745,-0.226022
-0.541234,-0.225645
-0.539725,-0.225082
-0.538217,-0.224522
-0.536710,-0.223779
-0.535205,-0.223041
-0.533700,-0.222308
-0.532197,-0.221218
-0.530695,-0.220138
-0.529195,-0.219780
-0.527695,-0.219068
-0.526197,-0.218361
-0.524700,-0.217483
-0.523204,-0.216960
-0.521709,-0.215920
-0.520215,-0.215062
-0.518723,-0.214125
-0.517232,-0.212861
-0.515741,-0.211860
-0.514252,-0.210869
-0.512765,-0.209561
-0.511278,-0.208430
-0.509792,-0.207757
-0.508308,-0.206677
-0.506824,-0.205420
-0.505342,-0.205108
-0.503861,-0.204178
-0.502381,-0.202951
-0.500902,-0.202343
-0.499424,-0.201739
-0.497947,-0.201438
-0.496472,-0.200839
-0.494997,-0.199947
-0.493524,-0.199651
-0.492051,-0.198916
-0.490580,-0.198332
-0.489109,-0.197606
-0.487640,-0.197029
-0.486172,-0.196170
-0.484705,-0.195319
-0.483239,-0.194475
-0.481774,-0.194055
-0.480309,-0.193638
-0.478846,-0.192808
-0.477384,-0.192533
-0.475923,-0.191169
-0.474464,-0.190764
-0.473005,-0.188960
-0.471547,-0.187973
-0.470090,-0.186801
-0.468634,-0.185644
-0.467179,-0.184881
-0.465725,-0.183747
-0.464272,-0.183123
-0.462820,-0.182380
-0.461369,-0.181888
-0.459919,-0.180790
-0.458470,-0.179849
-0.457022,-0.178989
-0.455574,-0.177809
-0.454128,-0.177224
-0.452683,-0.176412
-0.451239,-0.175492
-0.449795,-0.174583
-0.448353,-0.173794
-0.446911,-0.173013
-0.445471,-0.171689
-0.444031,-0.171471
-0.442592,-0.170170
-0.441154,-0.168889
-0.439717,-0.167627
-0.438281,-0.166590
-0.436846,-0.165973
-0.435412,-0.164754
-0.433979,-0.164151
-0.432546,-0.163552
-0.431115,-0.162958
-0.429684,-0.162466
-0.428254,-0.161976
-0.426826,-0.161007
-0.425398,-0.160622
-0.423970,-0.159858
-0.422544,-0.159668
-0.421119,-0.159290
-0.419694,-0.158165
-0.418270,-0.157056
-0.416847,-0.156508
-0.415425,-0.155963
-0.414004,-0.154884
-0.412584,-0.153820
-0.411164,-0.153031
-0.409746,-0.152770
-0.408328,-0.151992
-0.406911,-0.151563
-0.405494,-0.151052
-0.404079,-0.149872
-0.402664,-0.149205
-0.401251,-0.148217
-0.399838,-0.147727
-0.398425,-0.146758
-0.397014,-0.146278
-0.395603,-0.145801
-0.394193,-0.144388
-0.392784,-0.143924
-0.391376,-0.143462
-0.389969,-0.142320
-0.388562,-0.141196
-0.387156,-0.138999
-0.385751,-0.137926
-0.384346,-0.137079
-0.382943,-0.136173
-0.381540,-0.135622
-0.380137,-0.135006
-0.378736,-0.134396
-0.377335,-0.133993
-0.375935,-0.133193
-0.374536,-0.132796
-0.373138,-0.132599
-0.371740,-0.131815
-0.370343,-0.131234
-0.368947,-0.130849
-0.367551,-0.129896
-0.366156,-0.128956
-0.364762,-0.127969
-0.363369,-0.127117
-0.361976,-0.126756
-0.360584,-0.126396
-0.359192,-0.126038
-0.357802,-0.125683
-0.356412,-0.124978
-0.355023,-0.124280
-0.353634,-0.123934
-0.352246,-0.123590
-0.350859,-0.122908
-0.349472,-0.122908
-0.348086,-0.122401
-0.346701,-0.121898
-0.345317,-0.121565
-0.343933,-0.121565
-0.342550,-0.121234
-0.341167,-0.120686
-0.339785,-0.120251
-0.338404,-0.119927
-0.337023,-0.119124
-0.335643,-0.118647
-0.334264,-0.118331
-0.332885,-0.118017
-0.331507,-0.117549
-0.330130,-0.116777
-0.328753,-0.116471
-0.327377,-0.115864
-0.326001,-0.115563
-0.324626,-0.115263
-0.323252,-0.114668
-0.321878,-0.114373
-0.320505,-0.113787
-0.319132,-0.113351
-0.317761,-0.112775
-0.316389,-0.112347
-0.315018,-0.112064
-0.313648,-0.111781
-0.312279,-0.111501
-0.310910,-0.110943
-0.309541,-0.110943
-0.308174,-0.110529
-0.306806,-0.110391
-0.305440,-0.109845
-0.304074,-0.109303
-0.302708,-0.109035
-0.301343,-0.108767
-0.299979,-0.108767
-0.298615,-0.108501
-0.297252,-0.108104
-0.295889,-0.107580
-0.294527,-0.107060
-0.293165,-0.106545
-0.291804,-0.106290
-0.290444,-0.106162
-0.289084,-0.105656
-0.287724,-0.104782
