theoretical_quantile,sample_quantile
-1.162343,-0.134548
-1.160150,-0.133215
-1.157962,-0.132736
-1.155780,-0.132090
-1.153604,-0.130540
-1.151433,-0.130216
-1.149267,-0.129256
-1.147107,-0.129045
-1.144952,-0.128534
-1.142803,-0.127997
-1.140658,-0.127433
-1.138519,-0.126492
-1.136385,-0.126333
-1.134257,-0.126023
-1.132133,-0.125792
-1.130015,-0.125363
-1.127901,-0.124364
-1.125793,-0.123924
-1.123689,-0.123430
-1.121591,-0.123198
-1.119497,-0.122205
-1.117409,-0.122054
-1.115325,-0.121533
-1.113246,-0.121303
-1.111172,-0.120931
-1.109103,-0.120709
-1.107038,-0.120032
-1.104978,-0.119828
-1.102923,-0.118626
-1.100872,-0.117983
-1.098826,-0.117873
-1.096785,-0.117557
-1.094748,-0.116844
-1.092716,-0.116601
-1.090688,-0.116019
-1.088665,-0.115610
-1.086646,-0.115340
-1.084632,-0.114875
-1.082621,-0.114679
-1.080616,-0.114602
-1.078614,-0.114339
-1.076617,-0.113857
-1.074625,-0.113459
-1.072636,-0.112959
-1.070652,-0.112562
-1.068672,-0.111971
-1.066696,-0.111679
-1.064724,-0.111258
-1.062757,-0.110924
-1.060793,-0.110604
-1.058834,-0.110005
-1.056878,-0.109811
-1.054927,-0.108600
-1.052980,-0.108380
-1.051037,-0.108005
-1.049097,-0.107732
-1.047162,-0.107416
-1.045230,-0.107065
-1.043303,-0.106332
-1.041379,-0.105914
-1.039459,-0.105722
-1.037543,-0.105588
-1.035631,-0.105310
-1.033722,-0.104750
-1.031817,-0.104564
-1.029916,-0.104174
-1.028019,-0.103902
-1.026126,-0.103653
-1.024236,-0.103248
-1.022349,-0.102925
-1.020467,-0.102695
-1.018588,-0.102252
-1.016712,-0.101684
-1.014840,-0.101336
-1.012972,-0.101120
-1.011107,-0.100946
-1.009246,-0.100559
-1.007388,-0.100012
-1.005534,-0.099382
-1.003683,-0.099041
-1.001836,-0.098300
-0.999992,-0.097783
-0.998151,-0.097649
-0.996314,-0.097053
-0.994480,-0.096611
-0.992649,-0.096374
-0.990822,-0.095998
-0.988998,-0.095654
-0.987177,-0.095132
-0.985360,-0.095014
-0.983546,-0.094523
-0.981735,-0.094297
-0.979927,-0.094071
-0.978123,-0.093921
-0.976322,-0.093735
-0.974523,-0.093401
-0.972728,-0.093235
-0.970937,-0.092741
-0.969148,-0.092596
-0.967362,-0.092031
-0.965580,-0.091875
-0.963800,-0.091661
-0.962023,-0.091533
-0.960250,-0.091266
-0.958480,-0.090905
-0.956712,-0.090606
-0.954948,-0.090190
-0.953186,-0.090190
-0.951428,-0.089943
-0.949672,-0.089779
-0.947919,-0.089433
-0.946170,-0.088967
-0.944423,-0.088689
-0.942679,-0.088248
-0.940938,-0.087775
-0.939199,-0.087541
-0.937464,-0.086999
-0.935731,-0.086720
-0.934001,-0.086305
-0.932274,-0.085672
-0.930550,-0.085486
-0.928829,-0.085252
-0.927110,-0.085043
-0.925394,-0.084822
-0.923681,-0.084749
-0.921970,-0.084642
-0.920262,-0.084386
-0.918557,-0.084231
-0.916854,-0.083860
-0.915154,-0.083667
-0.913457,-0.083549
-0.911763,-0.083476
-0.910071,-0.083150
-0.908381,-0.082827
-0.906694,-0.082550
-0.905010,-0.082267
-0.903328,-0.082267
-0.901649,-0.082095
-0.899973,-0.081681
-0.898299,-0.081463
-0.896627,-0.081316
-0.894958,-0.080960
-0.893291,-0.080746
-0.891627,-0.080392
-0.889966,-0.080252
-0.888307,-0.080070
-0.886650,-0.079925
-0.884995,-0.079763
-0.883344,-0.079280
-0.881694,-0.079280
-0.880047,-0.079209
-0.878402,-0.079051
-0.876760,-0.078898
-0.875120,-0.078618
-0.873482,-0.078437
-0.871847,-0.078332
-0.870214,-0.077774
-0.868584,-0.077407
-0.866955,-0.077407
-0.865329,-0.076747
-0.863706,-0.076421
-0.862084,-0.076206
-0.860465,-0.075970
-0.858848,-0.075619
-0.857233,-0.075474
-0.855621,-0.075271
-0.854011,-0.075123
-0.852403,-0.074878
-0.850797,-0.074523
-0.849193,-0.074416
-0.847592,-0.074216
-0.845992,-0.074151
-0.844395,-0.073911
-0.842800,-0.073609
-0.841207,-0.073414
-0.839617,-0.073223
-0.838028,-0.072923
-0.836442,-0.072600
-0.834857,-0.072479
-0.833275,-0.072279
-0.831695,-0.072052
-0.830117,-0.071901
-0.828540,-0.071685
-0.826966,-0.071419
-0.825395,-0.071230
-0.823825,-0.071058
-0.822257,-0.070856
-0.820691,-0.070413
-0.819127,-0.070166
